1538,伊藤忠が「ローラアシュレイ」を販売　事業撤退のイオンと入れ替わり WWD JAPAN.com
1539,建築費用はわずか105万円！IKEAがオープンソース型のモジュール式狭小住宅を開発 マッシュメディア
1540,もう降格が決定的に？ 伊1部キエーボ、不正会計で勝ち点大量はく奪か フットボールチャンネル | サッカー情報満載！
1541,ローソン､｢夜間の品ぞろえ｣充実作戦の勝算 東洋経済オンライン
1542,２回目の米朝首脳会談「年内の可能性」　米大統領補佐官 朝日新聞デジタル
1543,「ミッドシップ・コルベット」がニュルを爆走！新型にはハイブリッドも!?［スクープ動画］ レスポンス
1544,自民、ＬＧＢＴ議連の質問状に回答せず　杉田氏も「…」 朝日新聞デジタル
1545,「統一へ新たな歴史」と平壌市民　首脳会談に期待、演出は見られず 共同通信
1546,ROSETTA GETTY 2019 Spring Summer コレクション FASHIONSNAP.COM【ファッションスナップ・ドットコム】
1547,いくつ当てはまる？ 慢性疲労の原因となる「副腎疲労度」チェックリスト ライフハッカー［日本版］
1548,福岡の大濠花火大会、今夏限りで終了　「実施難しい」 朝日新聞デジタル
1549,焦点：リーマン破綻10年、米ラストベルトで住宅投機が再燃 Reuters
1550,「電車を見つめる牛」？ スパーズ指揮官、CL初戦前に奇妙なたとえ話 AFP
1551,19日の公示　鷹がデスパイネ、松本、ロッテは酒居を登録、オリは松葉を抹消 野球・MLBの総合コラムサイト
1552,現代美術家の玉山拓郎がディレクションする新ブランドがデビュー FASHIONSNAP.COM【ファッションスナップ・ドットコム】
1553,ビットコインADRに関し仮想通貨クラスタが知っておくべきこと Market Hack
1554,【小山薫堂】「くまモン」はこうして生まれた NewsPicks編集部
1555,PSGが「ジャンプマン」ロゴの新ユニ発表、会長はFFP対策に期待 AFP
1556,リーダーシップ論はその捉え方が大事 GLOBIS 知見録 最新記事
1557,滋賀のママ就業率が大幅増　17年調査、30代の離職が減少 京都新聞
1558,駐車場代が無料に「カーシェア」の使い方 - シェア活用で固定費をカット PRESIDENT Online：「仕事人×生活人」のための問題解決塾
1559,スバル フォレスター 新型、ファルケン ZIEX ZE001 A/S を新車装着…北米・中国モデル レスポンス
1560,パナ、421億円申告漏れ　不服申し立てへ 共同通信
1561,【求人掲載】成長痛を打ち破る、メルカリの組織戦略 メルカリ
1562,セルシード、上期売上高は3.4億円　食道再生上皮シートは症例登録終了 ログミーファイナンス
1563,Apple Watch Series 4の心電図（ECG）、日本では使えない？ Appleに聞いてみた（訂正） Engadget 日本版
1564,高齢者事故多く「安全サポート車」限定免許検討 読売新聞
1565,北海道電力、揚水発電所を再稼働　故障した京極１号機 朝日新聞デジタル
1566,時代が“タフでかっこいい”おばあちゃんを求めてる？ 脚光浴びる「バッドアス・グランマ」 NewSphere
1567,米最高裁判事指名のカバノー氏、「性的暴行」被害者が公然と非難 AFP
1568,ダマスカスの国際空港、ミサイル攻撃受ける　現地報道 朝日新聞デジタル
1569,創業4年弱で上場、漫画アプリからIoTホステルまで｢and factory｣の事業構築力 Business Insider Japan
1570,伊「五つ星運動」が経済相辞任要求との報道、国債利回り上昇 Reuters
1571,北海道地震で予備費支出を10日決定と首相 共同通信
1572,ほとんどの人が不得意で、最も過小評価されているスキルとは？ Business Insider Japan
1573,留学生の就職、門戸拡大へ　アニメ関連の職種追加も検討 朝日新聞デジタル
1574,［ダイソンキラー］北米を震撼させた“ニンジャ”の良いとこダメなとこ完全公開 360.life -
1575,BMWが次世代EV『ヴィジョン iNEXT』発表、完全自動運転モードも レスポンス
1576,涙がボロボロあふれて止まらない！ 九州新幹線開業直前に自前でつくった 幻のテレビCM「祝！ 九州」はこれだ Diamond Online
1577,「最期」覚悟し受けた取材　希林さんは写真２枚で問うた 朝日新聞デジタル
1578,JAL、伊丹発着の臨時便　12日まで41便、関空一部閉鎖で Aviation Wire
1579,Jリーグを熟知する森保監督の強みとは？ 国内組12人出場、力を引き出す絶妙な“さじ加減” フットボールチャンネル
1580,「逆境には2種類ある」前田裕二の価値観を揺さぶったインドでの体験 BEST TIMES（ベストタイムズ）
1581,夏は人口7.5倍のリゾート地が「再生可能エネルギー100％島」に ブルーバックス | 講談社
1582,中国の全国新築住宅価格、8月は前月比＋1.4％　2年ぶり高い伸び Reuters
1583,【中学受験】日能研、小1-3女子親子向け学校説明会…名古屋9/30 リセマム
1584,震災時でもみんな一生懸命働いてくれてありがとう - 赤木智弘 BLOGOS - 最新記事
1585,【クリスマスおもちゃ見本市】セガトイズ、『動く絵本プロジェクター ドリームスイッチ』を出展…世界中の絵本を日本語・英語で読み聞かせが可能に Social Game Info
1586,名護市議選挙：与野党が拮抗　野党１減も辺野古反対は過半数 沖縄タイムス＋プラス
1587,【小山薫堂】映画『おくりびと』の脚本とアカデミー賞受賞式の夜 NewsPicks編集部
1588,AGCが眼鏡のジンズが監修した社員向け「集中部屋」を初開設 日経 xTECH（クロステック）
1589,「何の役にも立たないから、今のあなたはいらない」 元・都市銀行員が“やりたいこと”に出会うまでの10年間と“それから” - リクナビNEXTジャーナル リクナビNEXTジャーナル
1590,これがGoogleの149ドルのスマートディスプレイ、Home Hubだ TechCrunch Japan
1591,関空連絡橋、2週間ぶり鉄道再開　アクセス大幅改善 this.kiji.is
1592,ぐっちーさん｢銀行員年収300万時代が来る｣ 東洋経済オンライン
1593,安室奈美恵が引退メッセージ　「実りある25年間」に感謝【全文】 ORICON NEWS
1594,亜鉛不足はなぜさまざまな症状を起こすのか、メカニズムの一端を解明 MONOist
1595,社説：北海道全停電　一極集中のもろさ露呈 京都新聞
1596,首相、平和条約締結「前進したい」　ロシアへ出発 日本経済新聞
1597,地方創生や災害対応で論戦　安倍・石破氏、京都で演説会 京都新聞
1598,日経平均は4日続伸、一時400円高　米株高・円安継続で約8カ月ぶり高値 Reuters
1599,太平洋プラごみ：巨大回収装置「出航」　５年間で半減構想 毎日新聞
1600,「誰か助けて！」 ピッチで救急車が故障、選手に救われる事態に AFP
1601,インテル、昨季得点王イカルディと契約更新間近！ 残すはボーナスの詳細のみか フットボールチャンネル
1602,青森の核燃料再処理工場、合格へ　規制委、主要審査を終了 共同通信
1603,小泉進次郎とは何者か 『小泉進次郎　日本の未来をつくる言葉』（扶桑社）著者インタビュー - 新潮社フォーサイト BLOGOS - 最新記事
1604,欧米の「つながらない権利」が徹底していてすごかった。 Books&Apps
1605,福島県飯舘村と明治大が協定　農業や食文化の復興へ 共同通信
1606,関空便、21日から通常運航へ　ANAとJAL Aviation Wire
1607,1万円以下で買える北欧デザインのワイヤレスイヤホン「TRUE」を使ってみた ライフハッカー［日本版］
1608,バルサ&ジローナ、共同でアメリカ開催の承認を要求。欧州初の他国リーグ開催へ フットボールチャンネル
1609,日米野球で来日　MLB軍率いるマッティングリー監督「日本はルーティン重視」 野球・MLBの総合コラムサイト
1610,日本スキー場開発（6040）、株主優待を「拡充」で、 従来の半額で優待がもらえる！　1株⇒2株の分割後も 優待内容が据え置きで、スキー好きなら超お得に！ - 株主優待【新設・変更・廃止】最新ニュース Diamond Online
1611,長友佑都「再びガラタサライでプレー出来て誇りに思う」。フル出場果たし充実感 フットボールチャンネル | サッカー情報満載！
1612,シャープ、世界初の8Kチューナー発表　11月下旬に発売 Engadget 日本版
1613,オリックス中島が2打席連続適時打で打率3割浮上　「うまいこと運べました」 野球・MLBの総合コラムサイト
1614,ミレニアル世代のPRウーマンたち——人の心が動く理由はずっと変わらない。PRは自分起点で人を幸せにできる仕事 PR Table Community
1615,韓国でＭＥＲＳ感染者＝中東出張帰り、３年ぶり 時事通信社
1616,レンズを変えるだけで別世界に。プロ仕様のピンホールカメラレンズ「Pinhole Pro S」 ライフハッカー［日本版］
1617,米卸売物価、1年半ぶり下落 共同通信
1618,とんねるずと『めちゃイケ』から視聴者が離れた理由 - NEWSポストセブン BLOGOS - 最新記事
1619,ヤマハ発動機、台湾ゴゴロから電動バイクをOEM調達　交換式バッテリー事業に参入 レスポンス
1620,質の高い小児外科医療提供体制の構築―遠隔医療支援、自動診断アキネータとVRシミュレータ ハフポスト日本版
1621,首相、北海道視察後の取材応じず　総裁選の質疑避ける？ 朝日新聞デジタル
1622,3デバイスを同時充電できるドック「MagDock」はモバイルバッテリーとしても使える! マッシュメディア
1623,円相場、１１２円２７～２９銭＝１９日午前９時現在 時事通信社
1624,安倍VS石破 討論会　自民党総裁選 ホウドウキョク
1625,コワーキングスペースで働くと生産力が上がる理由とは Reuters
1626,飯塚・井筒屋サロンがイオン穂波に移転へ　10月25日再オープン 西日本新聞
1627,皇太子さま、ご帰国　フランス公式訪問 ホウドウキョク
1628,平和条約締結、首相の説明と相違　ロ報道官「本人からの反応なし」 共同通信
1629,ブロックチェーン 専門サイト、「テレビ番組」制作に進出：「コインデスク」の挑戦 DIGIDAY［日本版］
1630,焦点：中国がリンクトインで超攻撃的スパイ作戦、米高官が指摘 Reuters
1631,【Ｊ１採点＆寸評】神戸１－２G大阪｜白熱の“神阪ダービー”はガンバに軍配。10番が輝きを放つ サッカーダイジェストWeb | 専門3誌のオリジナル記事が満載！
1632,【おはようSGI】AppStore障害、kamui trackerインタビュー、快感フレーズ制作発表会、青鬼新作リリース、アズレン1周年イベント Social Game Info
1633,大谷、2度目の週間MVP　打者専念で4本塁打の活躍 共同通信
1634,大企業景況感、２期ぶりプラス＝製造、非製造業とも改善－７～９月 時事通信社
1635,トランプ氏が金氏に謝意、建国記念パレードで核誇示せず AFP
1636,プラスチックごみより酷い「タバコの吸い殻」の海洋汚染 - フォーブス ジャパン BLOGOS - 最新記事
1637,超小型ケータイ「NichePhone-S 4G」を買うべき5つの理由 マイナビニュース
1638,「銀座で百貨店はやらない」と決めた理由 - 最後に勝敗を分けるのは「執着心」 PRESIDENT Online：「仕事人×生活人」のための問題解決塾
1639,Number欧州蹴球名鑑の作り方。選手キャプション「60字」の美学。 Number Web｜選りすぐりの総合スポーツコラム
1640,大分空港の運用再開 共同通信
1641,日立、中国ＩＴ大手と戦略提携＝製造・物流ＩｏＴ化へ共同開発 時事通信社
1642,厚真１号機、今週前半稼働　北電調整　損傷軽く前倒し 北海道新聞 どうしんウェブ
1643,200機能を登録可能、ソフトバンクC＆Sが小型LCDショートカットキーボードを発売 BCN＋R
1644,高官出席せず、対日関係重視か　中国で柳条湖事件の式典 朝日新聞デジタル
1645,なぜ杉田水脈議員は過激発言を繰り返し“出世”したのか──女性が女性を叩く構図は誰が作ったか Business Insider Japan
1646,【写真特集】21世紀のグランドスラム歴代優勝者 AFP
1647,首相が来月訪中へ　日中首脳会談、対北朝鮮で連携 日本経済新聞
1648,行動経済学とテクノロジーは社会課題にどう向き合うか NHKニュース
1649,マンUが狙った英代表DF、レスターと契約延長。冬の移籍も消滅か フットボールチャンネル | サッカー情報満載！
1650,豪雨被害のＪＲ予讃線、１３日に全線再開　試運転を公開 朝日新聞デジタル
1651,ドレスの裾が長すぎる！ 中国で警察が少数民族の女性の服を切って回る Business Insider Japan
1652,がん患者 過去最多に　大腸がんが胃がん上回る ホウドウキョク
1653,自民総裁選、地方創生で舌戦　ラストサンデーに両候補 共同通信
1654,北海道、節電目標取りやめ　連休明け18日から、経産相表明 共同通信
1655,ソニーの電子ペーパー腕時計に低価格モデル　「FES Watch UL」3万7000円で発売 ITmedia NEWS
1656,農林水産被害３９７億円＝さらに拡大へ－北海道地震 時事通信社
1657,東京円、111円近辺 共同通信
1658,【MLB】前田健太が1回1/3を1失点　ドジャースは完封負けで5連勝ならず　地区首位陥落 野球・MLBの総合コラムサイト
1659,欧州各国リーグに挑む日本人選手結果まとめ。井手口&鎌田がデビュー戦でゴール！ 柴崎は… 【編集部フォーカス】 フットボールチャンネル | サッカー情報満載！
1660,ジョコビッチ、３年ぶり３度目Ｖ　全米テニス 日本経済新聞
1661,ワークマンはなぜ高機能商品を安く売れる？ 商業界オンライン
1662,「非常に良い解決策」、 IOCが東京五輪でのサマータイム導入を支持 AFP
1663,わずか6時間で完売！米adidas、“Snapchat上のファッションショー”で新作シューズを販売 AdGang
1664,ロシアと中国、共同でハイテク技術開発に投資 Reuters
1665,パリ協定ルールで隔たり、削減目標や資金支援　国連作業部会 日本経済新聞
1666,台風で近大マグロ250匹死ぬ　施設が被災、被害総額1億円 共同通信
1667,西武Vへ再加速　山川が4発8打点、自身初の40発超え…18年第24週パ投打5傑 野球・MLBの総合コラムサイト
1668,日中首脳“北”など協議　米中貿易戦争も意見交換か ホウドウキョク
1669,ＥＵ：夏時間、来年廃止へ　欧州委・法案提示 毎日新聞
1670,ドミノ・ピザ ジャパンは「メールマーケティングあるある」な悩みをどう乗り越えたのか 東急不動産
1671,追い風吹くウォール街＝「黄金時代」に危機再発リスクも－リーマン・ショック１０年 時事通信社
1672,ピクセラの4Kチューナー10月5日発売、NetflixやYouTubeも4K画質で BCN＋R
1673,痛恨連敗の日本ハム・栗山監督　自力V再消滅に「瞬間、瞬間、全力を尽くして」 野球・MLBの総合コラムサイト
1674,東名「あおり運転」死亡事故　なぜ「無罪」の可能性があるのか？ 文春オンライン
1675,中国、米へ6兆円規模の報復か　食料品や金属部品など 共同通信
1676,英メディアが“世界最高のFWベスト10”を「候補が豊作すぎて」２部門で発表！ サッカーダイジェストWeb | 専門3誌のオリジナル記事が満載！
1677,巨人・杉内　今季限り引退へ　負傷離脱して３年…「体、もう、限界でした」 スポニチ Sponichi Annex
1678,村上春樹さん「新文学賞」を辞退 ノーベル文学賞見送りで創設 NHKニュース
1679,リーガに続いてCL決勝も米国へ!?　「ニューヨーク開催に向けて交渉中」 フットボールチャンネル | サッカー情報満載！
1680,【侍U-18代表】3位決定戦中国戦のスタメン発表！　横浜・板川が今大会初先発 野球・MLBの総合コラムサイト
1681,ドルは来年にかけて天井圏に 110円以上は投機の短命相場 - 為替市場透視眼鏡 Diamond Online
1682,英賃金、5―7月は前年比+2.6％　予想上回る Reuters
1683,貿易収支8月は4446億円の赤字、対中機械輸出減など響く＝財務省 Reuters
1684,BMW 3シリーズ 次期型、開発が最終段階に…最新プロトタイプ画像 レスポンス
1685,安倍 VS 石破 直接対決!　自民党総裁選直前 ホウドウキョク
1686,連立交渉、難航必至＝極右政党が影響力行使も－スウェーデン総選挙 時事通信社
1687,ハワイアン航空、米最長路線　ホノルル－ボストン、19年4月就航 Aviation Wire
1688,一風堂接待でエンジニア｢囲い込み｣メルカリ、LINEも進出の福岡市 Business Insider Japan
1689,虚構のダブルスコア　知事選、出回る「偽」世論調査 琉球新報
1690,BURBERRY 2019 Spring Summer コレクション FASHIONSNAP.COM【ファッションスナップ・ドットコム】
1691,オバマ氏、中間選の接戦区で始動「市民が立ち上がろう」 朝日新聞デジタル
1692,都市部の地価上昇、鮮明に　「再びバブル」の懸念も 京都新聞
1693,「憧れて筋トレしたりしていました」長友佑都が山本KID徳郁さんの訃報に熱き想いを綴った サッカーダイジェストWeb | 専門3誌のオリジナル記事が満載！
1694,台風２２号、フィリピンで５９人死亡　香港でも被害 朝日新聞デジタル
1695,英経済見通し、無秩序離脱なら「大幅に悪化」＝ＩＭＦ Reuters
1696,マジック4の広島、本拠地胴上げほぼ確実？　20日からマツダ9連戦 野球・MLBの総合コラムサイト
1697,少数連立の公算大、スウェーデン　新政権発足への協議難航 共同通信
1698,米、ベネズエラ軍不満分子と接触　クーデター計画、米紙が報道 共同通信
1699,必然だったロナウドのセリエA初ゴール。接戦の中で本領発揮、ユーベに流れるDNAの象徴 フットボールチャンネル | サッカー情報満載！
1700,"スープ店の""閑散期""に男性が殺到する理由 - 暑い夏は「カレー専門店」に大変身 PRESIDENT Online：「仕事人×生活人」のための問題解決塾"
1701,チリMF、韓国戦前に人種差別行為批判され謝罪。「侮辱の意図はなかった」 フットボールチャンネル
1702,バーティ/バンダウェイ組が女子複V、四大大会初優勝 全米OP AFP
1703,ＷＴＯ改革へ緊急協議を＝Ｇ２０貿易相会合閉幕 時事通信社
1704,柏退団のブラジル人FW、2年ぶりに仙台へ復帰「約束を果たすことが出来て嬉しい」 フットボールチャンネル | サッカー情報満載！
1705,LONGCHAMP 2019 Spring Summer コレクション FASHIONSNAP.COM【ファッションスナップ・ドットコム】
1706,松坂“世代”に決意表明「もう少し頑張るよ」１２年ぶり甲子園星 スポニチ Sponichi Annex
1707,テスラ強気派が降参、野村傘下アナリスト「もはや投資不可能」と指摘 Bloomberg.com
1708,40代のモーレツ社員になった「僕」にプーさんが教えてくれたこと ~ユアン・マクレガー――クローズアップ~ - 猿渡 由紀 - 文春オンライン BLOGOS - 最新記事
1709,ビル・ゲイツが推奨、「賢く学べる」4つの生涯学習サイト Forbes Japan
1710,【MLB】大谷翔平、8戦連続安打で今季19度目マルチ記録　打率.294に上昇し3割目前 野球・MLBの総合コラムサイト
1711,FDA、サーチャージ据え置き　18年10月分 Aviation Wire
1712,心地よい睡眠のために。スマホ・パソコンとの賢い付き合い方とは？ 営業サプリ編集部 PHPオンライン 衆知｜PHP研究所 
1713,thibaut 2019 Spring Summer コレクション FASHIONSNAP.COM【ファッションスナップ・ドットコム】
1714,大極殿院の北門を確認、藤原宮跡　奈良・橿原、排水で苦労も 共同通信
1715,世界初のデジタルサイドミラー! Lexus、新型車「ES」10月に日本で発売 マッシュメディア
1716,ホットストック：大塚家具が一時ストップ高、材料は不明 Reuters
1717,円下落、１１２円前後＝東京市場 時事通信社
1718,グーグルの著名AI研究者フェイ・フェイ・リー氏が退職へ CNET Japan
1719,多国籍軍に陸自派遣検討　シナイ半島の停戦監視 共同通信
1720,18秒以下の超ショートフィルムが生み出す感動。GIPHYが提案する新しいコミュニケーションの形とは？ AMP[アンプ] - ビジネスインスピレーションメディア
1721,バロック2～7月期は営業黒字に転換　プロパー販売重視への方針転換が奏功 WWD JAPAN.com
1722,日経平均、一時４００円上昇　８カ月ぶり高値 朝日新聞デジタル
1723,100年の歴史を持つ“生産性向上”メソッド「アイビー・リー・メソッド」とは Business Insider Japan
1724,パナソニック27万人の命運を握る「40歳の副社長」いったい何者か 現代ビジネス[講談社] | 最新記事
1725,ファストファッションブーム終焉でもZARAが強い理由 Business Insider Japan
1726,ラジオ、ゲームセンターからスマホまで　親を心配させてきた“新しい娯楽”たち NewSphere
1727,ファーマライズHD(2796)、株主優待の内容を発表！ 今年11月はハミガキ粉、商品券などから選ぶことと、 次年度以降は「1年以上の保有」が条件になると判明 - 株主優待【新設・変更・廃止】最新ニュース Diamond Online
1728,心臓のペースメーカーはハッキングできる？ エンジニアたちが示した脆弱性の「証拠」 WIRED.jp
1729,【小山薫堂】「カノッサの屈辱」のアイデア出しと「屈葬睡眠」 NewsPicks編集部
1730,序盤から主導権、京都を圧倒 福井新聞オンライン
1731,iPhone XRとiPhone XSは「買い」か？ 「買うべき人」と「見送るべき人」の違い ライフハッカー［日本版］
1732,楽天・松井裕が史上最年少で100セーブ達成　22歳10か月、史上31人目 野球・MLBの総合コラムサイト
1733,「ウールリッチ」旗艦店が青山に、グリフィンとのコラボ商品も販売 FASHIONSNAP.COM【ファッションスナップ・ドットコム】
1734,【MLB】大谷、“城島超え”の日本人1年目単独最多19号＆50打点　3戦連続弾で勝利貢献 野球・MLBの総合コラムサイト
1735,マダガスカルのスタジアムで将棋倒し、1人死亡37人負傷。3万人にゲート1ヶ所のみ フットボールチャンネル
1736,偏差値35から東大合格、現役東大生が教える読書術 Diamond Online
1737,メルカリの金融子会社が描く「日本のキャッシュレス社会」の未来 Diamond Online
1738,「美味しい」は社会を変える力になる｜レフェルヴェソンス 生江史伸 Forbes Japan
1739,【高校野球】秋田・金足農業の戦績、週刊朝日増刊でグラビア掲載 リセマム
1740,日本を支える有望企業（２）Ｉ＆Ｃ　家具に技術革新もたらす 日刊工業新聞 電子版
1741,macOS mojave登場前にParallels 14をじっくり使ってみた TechCrunch Japan
1742,就活ルール廃止は「学生へのしわ寄せ」を避けてほしい 財経新聞
1743,日本と中国、なぜいま改善？　３つのポイント 日本経済新聞
1744,【MLB】日米野球で母と祖父の国・日本に来るイエリチ　背中を押した亡き友への思い 野球・MLBの総合コラムサイト
1745,絶対プロになると中1で決断した男。青森山田→札幌で夢実現の檀崎竜孔。 Number Web｜選りすぐりの総合スポーツコラム
1746,ロシアW杯決勝乱入の反体制派、毒を盛られ重症か。視力失い言葉話せず フットボールチャンネル | サッカー情報満載！
1747,文科省が推進する「国際バカロレア」とは？グローバル教育の正解はどこにある Beyond
1748,最初の「10分間」だけ頑張ろう。「ランニング」が辛くて挫折しそうなときの対処法 ライフハッカー［日本版］
1749,北海道地震、死者４２人に　政府、予備費５億円超使用へ 朝日新聞デジタル
1750,三菱電機など機械大手、米国向け製品の生産を中国から第３国へ ニュースイッチ
1751,ヤマハ発動機、フィッシングボート YFR-27/24 にEX仕様　多機能ディスプレイ搭載 レスポンス
1752,トヨタも虜にする｢天才が憧れる天才｣AI企業、PFNゴールデンチームの全貌 Business Insider Japan
1753,【独占】ドンキPBトップが語る「価格よりも大切なもの」 NewsPicks編集部
1754,米アップル、陰謀論者ジョーンズ氏のアプリ禁止　ツイッターに続き Reuters
1755,9/14（金）のC大阪対磐田のパブリックビューイングをイオンモール浜松志都呂で開催！抽選で中野誠也選手のサイン入りグッズが当たる サッカーダイジェストWeb | 専門3誌のオリジナル記事が満載！
1756,オバマ氏、初の応援演説　「政治に健全さ取り戻す」 共同通信
1757,部下の上司への評価は10点満点中5.6点。目標管理の調査からみる理想の上司像 AMP[アンプ] - ビジネスインスピレーションメディア
1758,中国火鍋チェーンIPOで注目、四川省出身「資産900億円」の富豪 Forbes Japan
1759,カリフォルニア州がPlanetの協力の下に汚染を観測する独自の衛星を打ち上げる TechCrunch Japan
1760,「画像を見て衝撃を受けたよ」名手フィルミーノの左目にヴェルトンゲンの指がグサリと… サッカーダイジェストWeb | 専門3誌のオリジナル記事が満載！
1761,KDDI、5Gの有効性を検証するための実証実験を実施　除雪車の運行支援など レスポンス
1762,安室奈美恵を「好きな女性タレント／歌手」に挙げたJリーガー。なかでも熱狂的なのは… サッカーダイジェストWeb | 専門3誌のオリジナル記事が満載！
1763,化学兵器使用なら「強力な報復」＝対シリア、英仏とも合意－米補佐官 時事通信社
1764,遺伝子解析のジーンクエスト、製薬３社と創薬研究 日本経済新聞
1765,電動トラックや技術を共有　日野とVW、事業拡大急ぐ 共同通信
1766,一人でメシが食える大人になるために必要なこと ハフポスト日本版
1767,「年末までに平和条約締結を」　“無条件”プーチン氏提案 ホウドウキョク
1768,NY株終値、8ドル高 共同通信
1769,北海道電力の揚水発電、前倒し運転と経産相 共同通信
1770,【全文掲載】1年後の引退表明、アリババ創業者ジャック・マーの手紙——アリババの文化は継承できる Business Insider Japan
1771,すべての社員の「働きたい想い」を支える出産・育児支援制度 PR Table
1772,【MLB】大谷翔平が止まらない、第2打席で痛烈二塁打＆三盗！　8試合連続安打を記録 野球・MLBの総合コラムサイト
1773,MacBook Airより富士通、NECのノートPCの方が人気？　ノートPC　売れ筋TOP5！ BCN＋R
1774,「誰がやってもいけない」、ナブラチロワ氏がセレーナの激高に言及 AFP
1775,機械受注7月は前月比＋11％で2年半ぶり大幅増、外需も回復 Reuters
1776,ロッテ、17日の楽天戦で元K1王者・魔裟斗が始球式「ストライクを取れるように精一杯頑張ります」 データやコラム、多角的な視点で、ファンへ野球の魅力を発信
1777,日韓で北朝鮮の非核化へ連携　慰安婦問題には適切に対応 共同通信
1778,企業コラボでも人気、19歳「ドミノ倒しマスター」の驚くべき作品（動画あり） WIRED.jp
1779,意識は空間で変えられる。インプットに集中できるワークスペースとは ニュースイッチ
1780,復縁を繰り返すほど、関係は悪化する：研究結果 ライフハッカー［日本版］
1781,避難所支える厚真町職員、「一時ではない継続支援を」 - オルタナS編集部（若者の社会変革を応援） BLOGOS - 最新記事
1782,今の会社にいてもいいの？ベストセラー『転職の思考法』著者と一緒に考えよう！【イベント開催】 Business Insider Japan
1783,主力復帰のデンマークがNL初戦に勝利、エリクセンが2得点 AFP
1784,東証大幅続伸、終値273円高　2万3千円台を回復 共同通信
1785,告発女性、ＦＢＩの調査要求＝米最高裁判事候補の性暴力疑惑 時事通信社
1786,やはり新型iPhoneにはデュアルSIMモデルが？ 中国キャリアが示唆 ギズモード・ジャパン
1787,アングル：米株のセクター変更、アルファベットやＦＢに注目 Reuters
1788,有線イヤホンをBluetooth接続にするペン型デバイス「BLIP」が1000円程度で発売予定 マッシュメディア
1789,ライフハッカー読者が最も購入したビジネス書ランキング：2018年8月 ライフハッカー［日本版］
1790,絶好調ファン・ウィジョが止まらない！ 宮本恒靖監督が感じた“進化” サッカーダイジェストWeb | 専門3誌のオリジナル記事が満載！
1791,横浜ゴムのプレミアムカー向けタイヤ、BMW X4 新型に新車装着 レスポンス
1792,中国固定資産投資、過去最低の伸び　鉱工業生産は予想上回る Reuters
1793,9歳の時、庭にできた巨大キャベツを見て、飢えに苦しむ人を救うNPOを作った女性がいる ハフポスト日本版
1794,"案件5,000超えの建設業界マッチングサイト。コンテックはAIや評価制度導入でさらなる盛り上がりへ AMP[アンプ] - ビジネスインスピレーションメディア"
1795,シネコンが奪い合う！“爆音映画祭”ファン拡大中 ニュースイッチ
1796,フランスのメイエールが十種競技で世界新、史上3人目の9000点超え AFP
1797,危機対策の副作用顕在化＝新興国からマネー逆流－１５日、リーマン破綻１０年 時事通信社
1798,IoTの基礎と現状 MONOist
1799,"日本のオンラインショッピング、アマゾンと楽天が利用者4,000万人超で拮抗【ニールセン調べ】 Web担当者Forum"
1800,20年後のIT業界は隆盛か衰退か？　身に付けるべき力とは？――楽天 執行役員 楽天技術研究所 代表 森正弥氏 ITmedia エンタープライズ
1801,睡眠時間 40代の半数が６時間未満 NHKニュース
1802,モドリッチの獲得失敗をマンＣ幹部が明かす…たった“1000万ポンド”が支払えず サッカーダイジェストWeb | 専門3誌のオリジナル記事が満載！
1803,奇跡の復興米が黄金色に、大阪　小学生ら稲刈り 共同通信
1804,未開のＶＲ医療に挑む型破りな「アイデア」と「ビジネス力」とは ニュースイッチ
1805,就活ルール廃止は本気か？人事が危惧する長期化とミスマッチ増。学生側は内定格差が拡大？ Business Insider Japan
1806,ハロウィーン商戦スタート！　ＴＤＬは新パレード　菓子各社も限定商品投入 産経ニュース
1807,ブラックアウトは電力会社のせいか？――北海道ブラックアウトからの教訓 - 安田陽 / 風力発電・電力系統 - SYNODOS BLOGOS - 最新記事
1808,【MLB】元Gマイコラスを「推す」　地元メディアがWCゲーム先発へ“推薦”もファンは… 野球・MLBの総合コラムサイト
1809,新聞は不要でも「新聞紙」は需要あり？ アマゾンで出品され人気「引っ越しの際に便利でした」「インコのために買った」 キャリコネニュース
1810,危険な“人口時限爆弾”、日本はやや回復、アメリカは危険な状態に Business Insider Japan
1811,"木賃アパートを都市に残す、スクラップ＆ビルドで消える「街の記憶」の継承
 Mugendai（無限大）｜新たな視点と最新の動向を提供するWebメディア"
1812,iOS 12で、iPadが流れるように動く。iPhone Xと同じジェスチャーコントロール搭載 ギズモード・ジャパン
1813,9月ユーロ圏投資家センチメント指数は低下、貿易摩擦など重し Reuters
1814,NY株、3日ぶり下落　貿易摩擦への懸念再燃 共同通信
1815,加計理事長とのゴルフ問われ　首相「将棋はいいのか」 朝日新聞デジタル
1816,JAL、しまじろうジェット就航　Eシリーズ完納、32機体制に Aviation Wire
1817,東証終値は60円安 共同通信
1818,労働力不足なら最低賃金の引き上げは妥当 LIMO
1819,作品を間近で鑑賞できる“VR美術館”、DNPが開発　美術館などに提供へ ITmedia NEWS
1820,これからのGoogleストリートビュー車は、私たちの空気の質を計測するセンサーを搭載して地球上を走り回る TechCrunch Japan
1821,通知守らぬ自治体は対象外＝ふるさと納税見直しへ－野田総務相 時事ドットコム
1822,英離脱交渉、最終コーナーへ＝１９日からＥＵ非公式首脳会議 時事通信社
1823,米最高裁判事候補に性的暴行疑惑＝高校時代、女性が訴え 時事通信社
